,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
48,2022-11-09,202.10819829659587,172.78337202531304,241.8645830538765,202.10819829659587,202.10819829659587,1.9873178664016666,1.9873178664016666,1.9873178664016666,1.9873178664016666,1.9873178664016666,1.9873178664016666,0.0,0.0,0.0,204.09551616299754
49,2022-11-10,200.89829477435643,167.2704509983359,234.92747877182424,200.89829477435643,200.89829477435643,0.8919420425041696,0.8919420425041696,0.8919420425041696,0.8919420425041696,0.8919420425041696,0.8919420425041696,0.0,0.0,0.0,201.7902368168606
50,2022-11-11,199.68839125211701,169.1225163298885,232.15073973736364,199.68839125211701,199.68839125211701,1.8047624686720576,1.8047624686720576,1.8047624686720576,1.8047624686720576,1.8047624686720576,1.8047624686720576,0.0,0.0,0.0,201.49315372078908
51,2022-11-14,196.0586806853988,166.33123257456046,229.62033159753042,196.0586806853988,196.0586806853988,3.035293495580882,3.035293495580882,3.035293495580882,3.035293495580882,3.035293495580882,3.035293495580882,0.0,0.0,0.0,199.09397418097967
52,2022-11-15,194.84877716315935,164.8630795845182,229.07391139154876,194.84877716315935,194.84877716315935,1.5820002578906545,1.5820002578906545,1.5820002578906545,1.5820002578906545,1.5820002578906545,1.5820002578906545,0.0,0.0,0.0,196.43077742105
53,2022-11-16,193.63887364091994,164.7501190417008,227.33451300300948,193.63887364091994,193.63887364091994,1.987317866400973,1.987317866400973,1.987317866400973,1.987317866400973,1.987317866400973,1.987317866400973,0.0,0.0,0.0,195.62619150732093
54,2022-11-17,192.42897011868052,160.77696023752793,224.05102939434977,192.42897011868052,192.42897011868052,0.8919420425012535,0.8919420425012535,0.8919420425012535,0.8919420425012535,0.8919420425012535,0.8919420425012535,0.0,0.0,0.0,193.32091216118178
55,2022-11-18,191.21906659644108,159.24661619844343,224.08167640488446,191.21906659644108,191.21906659644108,1.8047624686762163,1.8047624686762163,1.8047624686762163,1.8047624686762163,1.8047624686762163,1.8047624686762163,0.0,0.0,0.0,193.0238290651173
56,2022-11-21,187.58935602972284,158.83841891198125,221.3920983755084,187.58935602972284,187.58935602972284,3.0352934955860214,3.0352934955860214,3.0352934955860214,3.0352934955860214,3.0352934955860214,3.0352934955860214,0.0,0.0,0.0,190.62464952530885
57,2022-11-22,186.39364000953552,157.41727096893425,219.3184197446591,186.39364000953552,186.39364000953552,1.5820002578912666,1.5820002578912666,1.5820002578912666,1.5820002578912666,1.5820002578912666,1.5820002578912666,0.0,0.0,0.0,187.9756402674268
58,2022-11-23,185.1979239893482,155.91198317893728,218.07362631452267,185.1979239893482,185.1979239893482,1.987317866402375,1.987317866402375,1.987317866402375,1.987317866402375,1.987317866402375,1.987317866402375,0.0,0.0,0.0,187.18524185575058
59,2022-11-25,182.80649194897353,152.94581942733694,215.57245020753828,182.80649194897353,182.80649194897353,1.804762468679661,1.804762468679661,1.804762468679661,1.804762468679661,1.804762468679661,1.804762468679661,0.0,0.0,0.0,184.61125441765319
60,2022-11-28,179.2193438884116,149.21068752520705,212.85802886776537,179.2193438884116,179.2193438884116,3.0352934955716524,3.0352934955716524,3.0352934955716524,3.0352934955716524,3.0352934955716524,3.0352934955716524,0.0,0.0,0.0,182.25463738398327
61,2022-11-29,178.02362786822425,148.63627064068828,209.63025149258078,178.02362786822425,178.02362786822425,1.5820002578887489,1.5820002578887489,1.5820002578887489,1.5820002578887489,1.5820002578887489,1.5820002578887489,0.0,0.0,0.0,179.605628126113
62,2022-11-30,176.82791184803696,147.53161890956798,213.00862886195912,176.82791184803696,176.82791184803696,1.987317866403058,1.987317866403058,1.987317866403058,1.987317866403058,1.987317866403058,1.987317866403058,0.0,0.0,0.0,178.81522971444002
63,2022-12-01,175.63219582784964,144.20879457407364,208.50092933692972,175.63219582784964,175.63219582784964,0.891942042501034,0.891942042501034,0.891942042501034,0.891942042501034,0.891942042501034,0.891942042501034,0.0,0.0,0.0,176.52413787035067
64,2022-12-02,174.43647980766227,145.12730303590993,209.51188204061222,174.43647980766227,174.43647980766227,1.804762468674371,1.804762468674371,1.804762468674371,1.804762468674371,1.804762468674371,1.804762468674371,0.0,0.0,0.0,176.24124227633664
65,2022-12-05,171.13501941933995,139.29231638204078,206.76553894417086,171.13501941933995,171.13501941933995,3.0352934955767927,3.0352934955767927,3.0352934955767927,3.0352934955767927,3.0352934955767927,3.0352934955767927,0.0,0.0,0.0,174.17031291491674
66,2022-12-06,170.03453262323254,140.07974090032326,202.78098490956273,170.03453262323254,170.03453262323254,1.5820002578893622,1.5820002578893622,1.5820002578893622,1.5820002578893622,1.5820002578893622,1.5820002578893622,0.0,0.0,0.0,171.61653288112188
67,2022-12-07,168.93404582712512,139.5362324692887,203.96849099507432,168.93404582712512,168.93404582712512,1.9873178664009865,1.9873178664009865,1.9873178664009865,1.9873178664009865,1.9873178664009865,1.9873178664009865,0.0,0.0,0.0,170.9213636935261
68,2022-12-08,167.83355903101767,136.9603611069008,196.32774936419366,167.83355903101767,167.83355903101767,0.8919420425037303,0.8919420425037303,0.8919420425037303,0.8919420425037303,0.8919420425037303,0.8919420425037303,0.0,0.0,0.0,168.7255010735214
69,2022-12-09,166.73307223491022,136.01026227452692,200.8008140385282,166.73307223491022,166.73307223491022,1.8047624686872648,1.8047624686872648,1.8047624686872648,1.8047624686872648,1.8047624686872648,1.8047624686872648,0.0,0.0,0.0,168.5378347035975
70,2022-12-12,163.4316118465879,135.83757344487913,198.91694673832714,163.4316118465879,163.4316118465879,3.0352934955749147,3.0352934955749147,3.0352934955749147,3.0352934955749147,3.0352934955749147,3.0352934955749147,0.0,0.0,0.0,166.46690534216282
71,2022-12-13,162.3311250504805,131.2434623502274,195.75050190610978,162.3311250504805,162.3311250504805,1.582000257886845,1.582000257886845,1.582000257886845,1.582000257886845,1.582000257886845,1.582000257886845,0.0,0.0,0.0,163.91312530836734
72,2022-12-14,161.23063825437308,135.10655354678212,192.55829711356677,161.23063825437308,161.23063825437308,1.9873178664016702,1.9873178664016702,1.9873178664016702,1.9873178664016702,1.9873178664016702,1.9873178664016702,0.0,0.0,0.0,163.21795612077474
73,2022-12-15,160.50263176230618,131.10928663508275,192.94879906583006,160.50263176230618,160.50263176230618,0.8919420425042252,0.8919420425042252,0.8919420425042252,0.8919420425042252,0.8919420425042252,0.8919420425042252,0.0,0.0,0.0,161.3945738048104
74,2022-12-16,159.77462527023928,128.41969865986812,190.81163390797337,159.77462527023928,159.77462527023928,1.8047624686819745,1.8047624686819745,1.8047624686819745,1.8047624686819745,1.8047624686819745,1.8047624686819745,0.0,0.0,0.0,161.57938773892127
75,2022-12-19,157.59060579403862,129.49326912814524,192.6117207269686,157.59060579403862,157.59060579403862,3.0352934955870716,3.0352934955870716,3.0352934955870716,3.0352934955870716,3.0352934955870716,3.0352934955870716,0.0,0.0,0.0,160.6258992896257
76,2022-12-20,156.86259930197173,127.54600765153192,189.1246208929454,156.86259930197173,156.86259930197173,1.5820002578942665,1.5820002578942665,1.5820002578942665,1.5820002578942665,1.5820002578942665,1.5820002578942665,0.0,0.0,0.0,158.444599559866
